District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
Sant Martí,Sant Martí de Provençals,Bac de Roda                                       ,Friday,June,2,10,Morning,1,0,1,2,2.193957,41.415288
Sant Martí,Sant Martí de Provençals,RBLA GUIPÚSCOA                                    ,Wednesday,March,29,18,Afternoon,1,0,1,1,2.194803,41.414903
Sant Martí,Sant Martí de Provençals,Guipúscoa / Bac de Roda                           ,Thursday,April,6,17,Afternoon,1,0,1,2,2.194697,41.41453
Sant Martí,el Clot,ARAGÓ / Dos de Maig                               ,Wednesday,March,8,19,Afternoon,1,0,1,2,2.183371,41.406048
Sant Martí,Sant Martí de Provençals,HUELVA / Doctor Zamenhof                          ,Friday,February,3,17,Afternoon,1,0,1,2,2.195267,41.416687
Sant Martí,el Clot,Independència / Consell de Cent                   ,Sunday,April,30,2,Night,1,0,1,2,2.185657,41.406065
Sant Martí,el Clot,Consell de Cent / Independència                   ,Friday,August,4,0,Night,2,1,3,2,2.185657,41.406065
Sant Martí,el Clot,Aragó / Dos de Maig                               ,Thursday,April,6,19,Afternoon,1,0,1,2,2.183371,41.406048
Sant Martí,el Clot,Independència                                     ,Sunday,June,25,10,Morning,1,0,1,2,2.180901,41.409819
Sant Martí,el Clot,Independència / Consell de Cent                   ,Friday,December,22,11,Morning,1,0,1,3,2.185657,41.406065
Sant Martí,el Camp de l'Arpa del Clot,MALLORCA                                          ,Friday,January,20,14,Afternoon,1,0,1,2,2.185983,41.41128
Sant Martí,el Camp de l'Arpa del Clot,VALÈNCIA / Av Meridiana                           ,Saturday,January,14,21,Afternoon,1,0,1,2,2.186877,41.410354
Sant Martí,el Clot,València / Espronceda                             ,Friday,May,19,19,Afternoon,2,0,2,1,2.192425,41.414552
Sant Martí,el Clot,Aragó                                             ,Thursday,October,19,9,Morning,1,0,1,2,2.18741,41.409332
Sant Martí,el Clot,Aragó                                             ,Wednesday,July,5,17,Afternoon,1,0,1,2,2.187635,41.409499
Sant Martí,el Clot,Corts Catalanes                                   ,Monday,May,29,22,Night,1,0,1,2,2.192334,41.407151
Sant Martí,el Clot,Corts Catalanes                                   ,Thursday,November,23,21,Afternoon,2,0,2,3,2.192334,41.407151
Sant Martí,el Clot,Meridiana / València                              ,Tuesday,June,27,13,Morning,1,0,1,2,2.186877,41.410354
Sant Martí,el Clot,Bilbao                                            ,Thursday,May,4,12,Morning,0,0,0,1,2.191975,41.411299
Sant Martí,el Clot,GV CORTS CATALANES                                ,Sunday,January,29,17,Afternoon,1,0,1,3,2.19147,41.407163
Sant Martí,el Clot,NAVAS DE TOLOSA / Clot                            ,Friday,March,10,13,Morning,1,0,1,2,2.190152,41.412831
Sant Martí,el Clot,Municipi                                          ,Sunday,August,13,10,Morning,1,0,1,2,2.190956,41.409311
Sant Martí,el Clot,Mallorca / Trinxant                               ,Saturday,April,22,16,Afternoon,2,0,2,2,2.187892,41.412857
Sant Martí,el Camp de l'Arpa del Clot,Mallorca / Muntanya                               ,Monday,May,8,9,Morning,1,0,1,2,2.186007,41.411449
Sant Martí,el Camp de l'Arpa del Clot,Meridiana / Mallorca                              ,Tuesday,July,25,7,Morning,1,0,1,2,2.186875,41.412198
Sant Martí,la Verneda i la Pau,Corts Catalanes / Prim                            ,Saturday,September,2,17,Afternoon,1,0,1,1,2.208398,41.419569
Sant Martí,el Besòs i el Maresme,RDA LITORAL(LLOBRE                                ,Saturday,February,18,13,Morning,2,0,2,2,2.221373,41.409658
Sant Martí,el Besòs i el Maresme,Litoral (Besòs)                                   ,Tuesday,November,14,6,Morning,1,0,1,3,2.215527,41.403945
Sant Martí,el Besòs i el Maresme,RDA LITORAL(LLOBRE                                ,Friday,March,31,7,Morning,1,0,1,2,2.221373,41.409658
Sant Martí,el Besòs i el Maresme,B-10 (Llobregat)                                  ,Wednesday,May,17,7,Morning,1,0,1,2,2.220372,41.408057
Sant Martí,el Besòs i el Maresme,Alfons el Magnànim / Ferrer Bassa                 ,Monday,April,24,0,Night,1,0,1,3,2.215318,41.41587
Sant Martí,la Verneda i la Pau,Prim                                              ,Tuesday,June,27,21,Afternoon,1,0,1,3,2.20543,41.422203
Sant Martí,la Verneda i la Pau,Josep Mula / Francesca Bonnemaison                ,Tuesday,September,19,15,Afternoon,1,0,1,2,2.206747,41.422944
Sant Martí,la Verneda i la Pau,GV CORTS CATALANES / Rbla Prim                    ,Thursday,February,2,15,Afternoon,2,0,2,2,2.208398,41.419569
Sant Martí,la Verneda i la Pau,Santander                                         ,Friday,December,15,19,Afternoon,1,0,1,1,2.20173,41.42748
Sant Martí,Sant Martí de Provençals,Andrade / Treball                                 ,Friday,August,4,5,Night,1,0,1,2,2.201503,41.41626
Sant Martí,la Verneda i la Pau,CANTÀBRIA / Menorca                               ,Thursday,January,5,6,Morning,2,0,2,2,2.199257,41.421357
Sant Martí,la Verneda i la Pau,Santander                                         ,Friday,June,2,21,Afternoon,1,0,1,2,2.202715,41.427803
Sant Martí,la Verneda i la Pau,Santander                                         ,Friday,December,1,18,Afternoon,1,0,1,2,2.202875,41.428842
Sant Martí,la Verneda i la Pau,Santander / Trajana                               ,Thursday,September,7,18,Afternoon,0,0,0,2,2.203004,41.428573
Sant Martí,la Verneda i la Pau,RBLA PRIM / Rbla Guipúscoa                        ,Thursday,March,2,15,Afternoon,1,0,1,2,2.204909,41.422204
Sant Martí,la Verneda i la Pau,RBLA GUIPÚSCOA / Maresme                          ,Saturday,February,11,11,Morning,1,0,1,1,2.20347,41.421157
Sant Martí,la Verneda i la Pau,ANDRADE / Puigcerdà                               ,Friday,February,24,8,Morning,1,0,1,2,2.204878,41.418787
Sant Martí,la Verneda i la Pau,Pont del Treball Digne                            ,Tuesday,May,2,18,Afternoon,1,0,1,2,2.196435,41.422374
Sant Martí,la Verneda i la Pau,Guipúscoa / Cantàbria                             ,Thursday,July,13,9,Morning,1,0,1,2,2.201495,41.419661
Sant Martí,la Verneda i la Pau,Maresme                                           ,Tuesday,August,29,19,Afternoon,1,0,1,1,2.200434,41.424563
Sant Martí,el Besòs i el Maresme,Llull / Prim                                      ,Friday,September,29,19,Afternoon,1,0,1,1,2.217554,41.412645
Sant Martí,el Besòs i el Maresme,Llull / Prim                                      ,Tuesday,July,18,12,Morning,5,0,5,2,2.217554,41.412645
Sant Martí,el Besòs i el Maresme,Diagonal / Josep Pla                              ,Monday,May,8,16,Afternoon,2,0,2,2,2.214212,41.410092
Sant Martí,Provençals del Poblenou,Agricultura / Cristóbal de Moura                  ,Wednesday,April,5,19,Afternoon,1,1,2,2,2.208523,41.41264
Sant Martí,el Besòs i el Maresme,Cristóbal de Moura / Prim                         ,Thursday,May,11,15,Afternoon,1,0,1,2,2.213061,41.416011
Sant Martí,el Besòs i el Maresme,RBLA PRIM / GV Corts Catalanes                    ,Friday,March,3,22,Night,1,0,1,2,2.208398,41.419569
Sant Martí,el Besòs i el Maresme,CÀLLER / Cristóbal de Moura                       ,Sunday,February,26,18,Afternoon,1,0,1,1,2.215842,41.418054
Sant Martí,el Besòs i el Maresme,Cristóbal de Moura / Prim                         ,Wednesday,September,20,18,Afternoon,1,0,1,2,2.213061,41.416011
Sant Martí,el Besòs i el Maresme,MARESME / Marroc                                  ,Wednesday,March,15,17,Afternoon,2,0,2,4,2.210737,41.416063
Sant Martí,el Besòs i el Maresme,Maresme / Marroc                                  ,Friday,October,6,10,Morning,1,0,1,2,2.210737,41.416063
Sant Martí,el Besòs i el Maresme,Maresme / Marroc                                  ,Monday,November,13,11,Morning,1,0,1,2,2.210737,41.416063
Sant Martí,el Poblenou,Badajoz / Llull                                   ,Thursday,May,11,11,Morning,1,0,1,2,2.197178,41.397295
Sant Martí,el Poblenou,Ramon Turró / Badajoz                             ,Saturday,July,22,17,Afternoon,0,1,1,2,2.198301,41.396442
Sant Martí,el Poblenou,Llacuna                                           ,Sunday,July,23,15,Afternoon,1,0,1,3,2.201903,41.398712
Sant Martí,el Poblenou,Pujades / Llacuna                                 ,Friday,October,6,16,Afternoon,1,0,1,1,2.199434,41.400693
Sant Martí,el Poblenou,Calvell / Poblenou                                ,Friday,July,7,22,Night,0,1,1,1,2.20623,41.397296
Sant Martí,el Poblenou,Calvell / Jonquera                                ,Monday,May,15,16,Afternoon,1,0,1,2,2.208334,41.399317
Sant Martí,el Poblenou,Calvell                                           ,Thursday,August,3,9,Morning,4,0,4,2,2.207867,41.399329
Sant Martí,el Poblenou,PALLARS                                           ,Wednesday,January,4,11,Morning,1,0,1,2,2.19586,41.399582
Sant Martí,Provençals del Poblenou,Diagonal                                          ,Tuesday,May,30,15,Afternoon,1,0,1,2,2.198288,41.406402
Sant Martí,Provençals del Poblenou,Marroc                                            ,Monday,July,31,7,Morning,1,0,1,4,2.197831,41.406425
Sant Martí,Provençals del Poblenou,Perú / Bilbao                                     ,Monday,November,13,9,Morning,1,0,1,1,2.196074,41.408404
Sant Martí,Provençals del Poblenou,Espronceda / Perú                                 ,Thursday,July,13,18,Afternoon,1,0,1,2,2.198342,41.410089
Sant Martí,Provençals del Poblenou,Perú / Espronceda                                 ,Monday,October,16,16,Afternoon,1,0,1,2,2.198342,41.410089
Sant Martí,Provençals del Poblenou,C-31                                              ,Monday,July,3,18,Afternoon,5,0,5,2,2.205805,41.417384
Sant Martí,Provençals del Poblenou,Marroc                                            ,Wednesday,April,12,20,Afternoon,1,0,1,2,2.19968,41.407824
Sant Martí,Provençals del Poblenou,Corts Catalanes                                   ,Thursday,July,13,21,Afternoon,1,0,1,1,2.203487,41.415191
Sant Martí,Provençals del Poblenou,C-31                                              ,Saturday,November,11,19,Afternoon,1,1,2,3,2.201567,41.414188
Sant Martí,Provençals del Poblenou,Corts Catalanes / Josep Pla                       ,Thursday,May,4,18,Afternoon,3,0,3,2,2.205072,41.416976
Sant Martí,Provençals del Poblenou,Bac de Roda / Corts Catalanes                     ,Thursday,April,13,18,Afternoon,1,0,1,2,2.19819,41.411891
Sant Martí,Provençals del Poblenou,BAC DE RODA / GV Corts Catalanes                  ,Thursday,March,23,20,Afternoon,1,0,1,2,2.19819,41.411891
Sant Martí,Provençals del Poblenou,Corts Catalanes                                   ,Saturday,October,28,17,Afternoon,2,0,2,2,2.192334,41.407151
Sant Martí,Provençals del Poblenou,C-31                                              ,Friday,October,27,20,Afternoon,2,0,2,2,2.193034,41.407835
Sant Martí,Provençals del Poblenou,BILBAO / GV Corts Catalanes                       ,Monday,February,27,19,Afternoon,1,0,1,1,2.194859,41.409289
Sant Martí,Provençals del Poblenou,C-31                                              ,Thursday,November,23,19,Afternoon,2,0,2,2,2.193034,41.407835
Sant Martí,Provençals del Poblenou,C-31                                              ,Sunday,July,16,13,Morning,3,0,3,3,2.188856,41.404701
Sant Martí,Provençals del Poblenou,Bilbao / Corts Catalanes                          ,Saturday,June,10,8,Morning,1,0,1,2,2.194859,41.409289
Sant Martí,Provençals del Poblenou,Corts Catalanes / Selva de Mar                    ,Wednesday,May,31,19,Afternoon,1,0,1,2,2.201634,41.414447
Sant Martí,Provençals del Poblenou,Josep Pla / Perú                                  ,Thursday,November,16,14,Afternoon,1,0,1,2,2.206224,41.416095
Sant Martí,Provençals del Poblenou,CTRA C-31                                         ,Saturday,February,11,0,Night,4,0,4,2,2.203262,41.415467
Sant Martí,Provençals del Poblenou,CTRA C-31                                         ,Sunday,January,1,19,Afternoon,2,0,2,2,2.203262,41.415467
Sant Martí,Provençals del Poblenou,PERÚ                                              ,Thursday,March,23,8,Morning,1,0,1,2,2.200259,41.411803
Sant Martí,Provençals del Poblenou,SELVA DE MAR                                      ,Wednesday,February,1,20,Afternoon,3,0,3,2,2.202361,41.41369
Sant Martí,Provençals del Poblenou,PERÚ / Espronceda                                 ,Friday,January,27,7,Morning,1,0,1,2,2.198342,41.410089
Sant Martí,Provençals del Poblenou,Bilbao / Diagonal                                 ,Tuesday,September,26,9,Morning,2,0,2,2,2.198352,41.40669
Sant Martí,el Poblenou,Lope de Vega                                      ,Tuesday,April,25,13,Morning,0,0,0,3,2.202444,41.405134
Sant Martí,el Poblenou,Espronceda / Pujades                              ,Thursday,April,13,13,Morning,1,0,1,2,2.205064,41.404996
Sant Martí,el Poblenou,ESPRONCEDA                                        ,Sunday,January,1,19,Afternoon,1,0,1,1,2.206838,41.403515
Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Llull / Selva de Mar                              ,Friday,July,14,14,Afternoon,1,0,1,2,2.210749,41.40755
Sant Martí,el Poblenou,Llull / Llacuna                                   ,Thursday,November,30,18,Afternoon,1,1,2,2,2.200587,41.399832
Sant Martí,el Poblenou,PERE IV / Llacuna                                 ,Wednesday,January,18,18,Afternoon,1,0,1,1,2.197354,41.402361
Sant Martí,el Poblenou,JONCAR / Rbla Poblenou                            ,Tuesday,February,21,9,Morning,1,0,1,1,2.202935,41.400065
Sant Martí,el Poblenou,B-10 (Besòs)                                      ,Thursday,August,17,19,Afternoon,2,0,2,2,2.20242,41.392322
Sant Martí,el Poblenou,Litoral (Besòs)                                   ,Wednesday,December,6,22,Night,1,0,1,3,2.204611,41.393827
Sant Martí,el Poblenou,B-10 (Llobregat)                                  ,Wednesday,October,11,19,Afternoon,1,0,1,2,2.206712,41.395762
Sant Martí,el Poblenou,CTRA B-10 (LLOBRE)                                ,Wednesday,March,1,9,Morning,1,0,1,2,2.208465,41.397891
Sant Martí,el Poblenou,SALVADOR ESPRIU                                   ,Sunday,March,26,9,Morning,2,0,2,2,2.203183,41.393521
Sant Martí,el Parc i la Llacuna del Poblenou,JOAN D'ÀUSTRIA / Av Meridiana                     ,Sunday,March,26,22,Night,1,0,1,1,2.186983,41.396492
Sant Martí,el Parc i la Llacuna del Poblenou,Zamora                                            ,Sunday,October,8,22,Night,1,0,1,2,2.189948,41.396001
Sant Martí,el Parc i la Llacuna del Poblenou,Pallars / Pamplona                                ,Monday,June,26,9,Morning,1,0,1,2,2.191548,41.396545
Sant Martí,el Parc i la Llacuna del Poblenou,Marina / Almogàvers                               ,Friday,September,22,9,Morning,1,0,1,1,2.186871,41.394758
Sant Martí,el Parc i la Llacuna del Poblenou,Marina / Pujades                                  ,Wednesday,August,2,23,Night,1,0,1,1,2.189091,41.393131
Sant Martí,el Parc i la Llacuna del Poblenou,Marina / Pujades                                  ,Thursday,August,10,17,Afternoon,1,0,1,2,2.189091,41.393131
Sant Martí,el Parc i la Llacuna del Poblenou,PALLARS                                           ,Sunday,January,1,7,Morning,2,0,2,3,2.193249,41.397908
Sant Martí,el Parc i la Llacuna del Poblenou,Joan d'Àustria                                    ,Monday,December,25,17,Afternoon,1,0,1,2,2.187482,41.396274
Sant Martí,el Parc i la Llacuna del Poblenou,Pallars                                           ,Wednesday,May,10,14,Afternoon,0,0,0,2,2.188439,41.394175
Sant Martí,el Parc i la Llacuna del Poblenou,PUJADES / Marina                                  ,Thursday,January,12,9,Morning,2,0,2,2,2.189091,41.393131
Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes / Llacuna                         ,Wednesday,December,13,6,Morning,2,0,2,2,2.19141,41.406811
Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes / Llacuna                         ,Thursday,April,13,5,Night,1,0,1,2,2.19141,41.406811
Sant Martí,el Parc i la Llacuna del Poblenou,PAMPLONA                                          ,Tuesday,February,28,21,Afternoon,1,0,1,1,2.191284,41.396885
